Sex,VehicleType,Claims,Term,Discount,AgeCat,VehicleAgeCat
M,A,0,0.084873374,40,3,2
M,A,0,0.490075291,0,3,2
M,A,0,0.62422998,0,3,2
M,A,0,0.084873374,50,4,2
M,A,0,0.084873374,10,4,2
M,A,0,0.084873374,30,3,2
M,A,0,0.084873374,50,4,2
F,A,0,0.084873374,40,5,2
F,A,0,0.084873374,50,4,2
M,A,0,0.084873374,30,3,2
F,A,0,0.071184121,30,2,2
M,A,0,0.429842574,50,4,2
M,A,0,0.060232717,50,4,2
M,A,0,0.084873374,50,4,2
F,A,0,0.052019165,30,2,2
M,A,0,0.084873374,50,5,2
M,A,0,0.084873374,50,4,2
F,A,0,0.052019165,50,4,2
F,A,0,0.084873374,40,4,2
M,A,0,0.084873374,50,4,2
M,A,0,0.038329911,10,3,2
M,A,0,0.106776181,20,3,2
M,A,0,0.084873374,50,5,2
M,A,0,0.084873374,30,3,2
M,A,0,0.177960301,30,3,2
M,A,0,0.462696783,10,3,2
M,A,0,0.084873374,50,5,2
F,A,0,0.325804244,50,3,2
M,A,0,0.084873374,30,4,2
M,A,0,0.084873374,50,5,2
F,A,0,0.041067762,50,5,2
M,A,0,0.084873374,50,5,2
M,A,0,0.084873374,50,4,2
M,A,0,0.854209446,0,4,2
M,A,0,0.930869268,0,5,2
M,A,0,0.128678987,0,3,2
F,A,0,0.084873374,30,4,2
M,A,0,0.213552361,50,3,2
M,A,1,0.084873374,30,4,2
M,A,0,0.62422998,0,2,2
M,A,0,0.084873374,50,5,2
M,A,0,0.016427105,50,3,2
M,A,0,0.084873374,50,4,2
M,A,0,0.008213552,50,4,2
M,A,0,0.008213552,30,3,2
M,A,0,0.678986995,0,4,2
F,A,0,0.996577687,20,3,2
M,A,0,0.084873374,50,3,2
M,A,0,0.999315537,30,4,2
M,A,0,0.996577687,40,3,2
M,A,0,0.999315537,20,6,2
M,A,1,0.996577687,20,3,2
M,A,0,0.993839836,30,5,2
M,A,2,0.999315537,20,4,2
M,A,0,0.076659822,30,3,2
M,A,0,0.082135524,10,4,2
M,A,1,0.996577687,50,3,2
M,A,0,0.254620123,0,3,2
M,A,0,0.999315537,50,4,2
M,A,0,0.720054757,50,4,2
M,A,0,0.97467488,30,4,2
M,A,0,0.561259411,50,4,2
M,A,0,0.281998631,0,4,2
M,A,0,0.301163587,0,4,2
M,A,0,0.62696783,50,5,2
M,A,0,0.980150582,30,4,2
M,A,0,0.999315537,50,4,2
M,A,0,0.301163587,0,3,2
M,A,0,0.503764545,40,3,2
F,A,0,0.030116359,0,4,2
F,A,0,0.960985626,40,3,2
M,A,0,0.503764545,30,4,2
M,A,0,0.071184121,30,4,2
M,A,0,0.999315537,50,5,2
M,A,0,0.158795346,0,4,2
M,A,0,0.999315537,10,4,2
F,A,0,0.999315537,20,4,2
M,A,0,0.999315537,50,4,2
F,A,0,0.391512663,0,3,2
M,A,0,0.936344969,50,3,2
F,A,0,0.084873374,10,3,2
M,A,0,0.602327173,20,4,2
M,A,0,0.933607118,20,3,2
M,A,0,0.936344969,20,3,2
M,A,0,0.021902806,30,2,2
M,A,0,0.919917865,0,6,2
M,A,0,0.914442163,20,4,2
M,A,0,0.914442163,50,5,2
M,A,0,0.999315537,10,5,2
M,A,0,0.999315537,20,4,2
F,A,0,0.914442163,20,4,2
M,A,0,0.005475702,20,3,2
M,A,0,0.769336071,50,3,2
M,A,0,0.832306639,0,3,2
F,A,0,0.914442163,20,4,2
M,A,0,0.914442163,50,3,2
M,A,0,0.815879535,50,4,2
M,A,0,0.914442163,10,5,2
M,A,0,0.914442163,40,5,2
M,A,0,0.914442163,50,6,2
M,A,0,0.284736482,40,4,2
M,A,0,0.084873374,20,3,2
M,A,0,0.908966461,0,3,2
M,A,0,0.796714579,10,3,2
M,A,0,0.914442163,20,4,2
M,A,0,0.914442163,10,3,2
M,A,0,0.914442163,50,4,2
M,A,0,0.914442163,50,3,2
F,A,0,0.914442163,20,4,2
M,A,0,0.492813142,50,4,2
M,A,0,0.914442163,50,6,2
F,A,0,0.084873374,50,3,2
F,A,0,0.41889117,50,4,2
M,A,0,0.917180014,50,5,2
F,A,0,0.084873374,50,3,2
F,A,0,0.914442163,50,4,2
M,A,0,0.914442163,50,3,2
M,A,0,0.405201917,50,4,2
M,A,0,0.914442163,30,4,2
F,A,0,0.914442163,20,3,2
M,A,0,0.314852841,20,4,2
M,A,0,0.101300479,20,3,2
M,A,0,0.314852841,10,3,2
M,A,0,0.41889117,50,3,2
F,A,0,0.898015058,20,4,2
M,A,0,0.900752909,50,4,2
F,A,0,0.898015058,50,4,2
M,A,0,0.41889117,50,4,2
M,A,0,0.27926078,0,3,2
M,A,0,0.164271047,0,3,2
F,A,0,0.914442163,50,4,2
M,A,0,0.052019165,0,3,2
M,A,0,0.914442163,20,3,2
M,A,0,0.887063655,50,4,2
F,A,0,0.298425736,10,4,2
M,A,0,0.914442163,30,4,2
M,A,0,0.043805613,0,3,2
F,A,0,0.837782341,50,5,2
M,A,0,0.082135524,40,3,2
M,A,0,0.142368241,0,3,2
M,A,0,0.084873374,20,6,2
M,A,0,0.167008898,0,5,2
M,A,1,0.837782341,50,4,6
M,A,0,0.837782341,50,3,2
M,A,0,0.837782341,50,4,2
M,A,0,0.837782341,40,4,2
F,A,0,0.202600958,0,2,2
M,A,0,0.837782341,50,4,2
M,A,0,0.837782341,40,3,2
M,A,0,0.238193019,10,4,2
F,A,0,0.837782341,0,3,2
F,A,0,0.668035592,0,3,2
M,A,0,0.046543463,40,2,2
M,A,0,0.429842574,0,3,2
F,A,0,0.837782341,50,4,2
M,A,0,0.837782341,50,3,2
M,A,0,0.084873374,50,4,2
M,A,0,0.084873374,50,4,2
F,A,0,0.309377139,20,3,2
M,A,0,0.837782341,10,3,2
M,A,0,0.837782341,20,3,2
M,A,0,0.334017796,50,4,2
M,A,1,0.449007529,50,4,2
M,A,0,0.83504449,10,4,2
M,A,0,0.79945243,0,5,2
M,A,0,0.62422998,10,3,2
M,A,0,0.273785079,20,3,2
M,A,0,0.810403833,40,4,2
M,A,0,0.334017796,20,4,2
M,A,0,0.837782341,50,4,2
M,A,0,0.602327173,0,4,2
F,A,0,0.334017796,20,4,2
M,A,0,0.87063655,10,3,2
M,A,0,0.260095825,30,3,2
M,A,0,0.79945243,50,5,2
M,A,0,0.314852841,0,5,2
F,A,0,0.377823409,50,4,2
M,A,0,0.238193019,0,3,2
M,A,0,0.128678987,50,5,2
M,A,0,0.837782341,20,4,2
M,A,0,0.837782341,20,4,2
M,A,0,0.791238878,0,5,2
M,A,0,0.681724846,0,4,2
M,A,0,0.840520192,0,4,2
M,A,0,0.334017796,20,5,6
M,A,0,0.971937029,40,3,2
F,A,0,0.791238878,50,6,2
F,A,0,0.498288843,30,3,2
M,A,0,0.840520192,20,6,2
M,A,1,0.837782341,20,3,2
M,A,0,0.427104723,0,4,2
F,A,0,0.334017796,20,4,2
M,A,0,0.752908967,40,3,2
M,A,0,0.752908967,50,4,2
M,A,0,0.752908967,50,4,2
M,A,0,0.583162218,50,3,2
M,A,0,0.76386037,10,3,2
M,A,1,0.873374401,0,3,2
M,A,1,0.752908967,50,6,2
F,A,0,0.752908967,50,5,2
M,A,1,0.752908967,0,5,2
F,A,0,0.254620123,0,3,2
M,A,0,0.670773443,50,4,2
M,A,0,0.681724846,0,3,2
M,A,1,0.752908967,50,4,2
M,A,0,0.501026694,40,3,2
M,A,1,0.720054757,0,5,2
M,A,0,0.410677618,50,4,2
M,A,0,0.703627652,0,4,2
M,A,0,0.750171116,0,3,2
M,A,0,0.752908967,50,4,2
F,A,0,0.706365503,0,4,2
F,A,0,0.703627652,50,4,2
M,A,0,0.703627652,50,3,2
M,A,0,0.687200548,50,4,2
M,A,0,0.700889802,0,3,2
F,A,1,0.856947296,0,5,2
M,A,0,0.76659822,10,3,2
M,A,0,0.479123888,0,4,2
F,A,0,0.670773443,20,5,2
F,A,0,0.670773443,40,4,2
F,A,1,0.960985626,0,3,2
M,A,0,0.251882272,10,3,2
M,A,0,0.670773443,50,4,2
M,A,0,0.673511294,20,3,2
M,A,0,0.777549624,0,3,2
F,A,0,0.752908967,10,3,2
M,A,0,0.665297741,20,3,2
F,A,0,0.662559891,40,3,2
M,A,0,0.153319644,10,3,2
M,A,1,0.561259411,0,3,2
F,A,0,0.670773443,50,4,2
M,A,1,0.090349076,0,3,2
M,A,0,0.752908967,20,3,2
M,A,0,0.095824778,0,3,2
F,A,0,0.670773443,50,4,2
M,A,0,0.125941136,0,4,2
M,A,0,0.128678987,10,3,2
M,A,0,0.670773443,20,3,2
M,A,0,0.610540726,20,4,2
M,A,0,0.205338809,20,3,2
M,A,0,0.588637919,10,3,2
F,A,0,0.585900068,20,3,2
M,A,1,0.752908967,20,3,2
M,A,0,0.752908967,40,5,2
M,A,0,0.585900068,50,4,2
M,A,0,0.131416838,20,5,2
M,A,0,0.752908967,20,3,2
M,A,0,0.167008898,30,4,2
M,A,0,0.558521561,20,5,2
U,W,0,0.585900068,0,0,2
M,A,0,0.084873374,20,5,2
M,A,0,0.186173854,0,3,2
M,A,0,0.492813142,20,3,2
M,A,0,0.585900068,0,3,2
M,A,0,0.752908967,10,3,2
M,A,0,0.585900068,50,4,2
F,A,0,0.224503765,20,4,2
M,A,0,0.490075291,50,5,2
M,A,0,0.325804244,10,4,2
M,A,0,0.503764545,20,4,2
M,A,0,0.306639288,20,3,2
M,A,0,0.043805613,0,4,2
M,A,0,0.084873374,20,4,2
M,A,0,0.503764545,20,5,2
M,A,0,0.503764545,50,4,2
M,A,0,0.752908967,50,4,2
M,A,1,0.503764545,20,4,2
M,A,2,0.999315537,10,3,2
M,A,0,0.498288843,50,3,2
M,A,0,0.752908967,30,3,2
F,A,0,0.503764545,20,3,2
M,A,0,0.706365503,50,5,2
M,A,0,0.495550993,10,2,2
M,A,0,0.498288843,50,4,2
M,A,0,0.454483231,40,3,2
F,A,0,0.388774812,0,3,2
M,A,1,0.503764545,0,3,2
M,A,0,0.481861739,40,4,2
M,A,0,0.479123888,20,5,2
M,A,0,0.503764545,20,3,2
M,A,1,0.503764545,50,5,2
M,A,0,0.503764545,30,3,2
M,A,0,0.506502396,0,3,2
M,A,0,0.503764545,20,2,2
M,A,0,0.503764545,0,3,2
M,A,0,0.479123888,0,4,2
M,A,0,0.251882272,0,5,2
M,A,0,0.41889117,40,3,2
M,A,0,0.503764545,0,3,2
F,A,0,0.605065024,0,3,2
M,A,0,0.999315537,20,3,2
M,A,0,0.169746749,50,5,2
F,A,0,0.41889117,50,4,2
M,A,0,1.0,0,3,2
M,A,0,0.41889117,10,3,2
U,W,0,0.449007529,0,0,2
M,A,0,0.41889117,40,3,2
M,A,0,0.41889117,0,2,2
M,A,0,0.48733744,50,4,2
M,A,0,0.41889117,50,4,2
M,A,0,0.41889117,10,3,2
F,A,0,0.733744011,50,4,2
M,A,0,0.982888433,50,4,2
M,A,0,0.41889117,50,6,2
M,A,0,0.41889117,20,4,2
M,A,0,0.41889117,20,4,2
F,A,0,0.41889117,50,3,2
M,A,0,0.41889117,20,3,2
F,A,0,0.733744011,50,4,2
M,A,0,0.684462697,0,2,2
F,A,0,0.405201917,20,4,2
M,A,1,0.941820671,0,4,2
M,A,0,0.407939767,50,4,2
M,A,0,0.271047228,50,4,2
F,A,0,0.41889117,10,3,2
M,A,0,0.41615332,10,4,2
M,A,0,0.350444901,40,4,2
M,A,0,0.41889117,50,3,2
F,A,0,0.334017796,50,3,2
M,A,0,0.470910335,50,3,2
M,A,0,0.41889117,0,5,2
M,A,0,0.331279945,50,5,2
F,A,1,0.314852841,50,5,2
M,A,0,0.334017796,50,4,2
M,A,0,0.334017796,10,3,2
M,A,0,0.334017796,20,4,2
M,A,0,0.394250513,50,4,2
M,A,0,0.334017796,50,6,2
M,A,0,0.334017796,50,5,2
M,A,0,0.235455168,0,3,2
M,A,0,0.032854209,0,3,6
M,A,0,0.454483231,0,3,2
M,A,0,0.334017796,40,4,2
F,A,0,0.041067762,40,4,2
M,A,0,0.511978097,0,5,2
M,A,0,0.334017796,30,6,2
M,A,0,0.334017796,30,3,2
M,A,0,0.65982204,50,4,2
M,A,0,0.45174538,50,5,2
M,A,0,0.317590691,30,4,2
M,A,0,0.306639288,20,4,2
F,A,0,0.947296372,30,3,2
M,A,0,0.407939767,10,3,2
M,A,1,0.41615332,50,6,2
M,A,0,0.306639288,50,5,2
M,A,0,0.334017796,40,4,2
F,A,0,0.334017796,0,3,2
M,A,0,0.334017796,20,2,2
U,W,0,0.331279945,10,0,3
M,A,0,0.388774812,50,4,2
M,A,0,0.334017796,30,3,2
F,A,0,0.301163587,50,6,2
M,A,0,0.306639288,20,3,2
M,A,0,0.005475702,50,3,2
F,A,0,0.281998631,10,3,2
M,A,0,0.295687885,50,4,2
M,A,0,0.914442163,10,3,2
F,A,0,0.268309377,20,4,2
U,W,0,0.219028063,0,0,2
M,A,0,0.38329911,0,3,2
M,A,0,0.31211499,50,3,2
F,A,0,0.407939767,20,4,2
M,A,0,0.251882272,50,4,2
F,A,0,0.251882272,20,3,2
M,A,0,0.084873374,50,4,2
M,A,1,0.377823409,0,3,2
M,A,0,0.254620123,20,4,2
F,A,0,0.533880904,10,3,2
F,A,0,0.265571526,10,2,2
M,A,0,0.17522245,50,4,2
M,A,0,0.106776181,20,6,2
M,A,0,0.769336071,0,5,2
M,A,0,0.65982204,0,6,2
F,A,0,0.251882272,50,5,2
F,A,0,0.377823409,50,4,2
M,A,0,0.229979466,50,4,2
M,A,0,0.640657084,10,6,2
M,A,0,0.186173854,0,3,2
M,A,0,0.251882272,50,4,2
M,A,0,0.251882272,50,4,2
M,A,0,0.377823409,0,3,2
M,A,0,0.635181383,50,3,2
M,A,0,0.167008898,10,4,2
M,A,0,0.251882272,50,4,2
F,A,0,0.205338809,20,4,2
M,A,0,0.722792608,30,3,2
M,A,2,0.780287474,10,3,2
M,A,0,0.673511294,40,4,2
M,A,0,0.251882272,50,3,2
M,A,0,0.142368241,30,3,2
M,A,0,0.410677618,0,2,2
F,A,0,0.084873374,50,4,2
M,A,0,0.167008898,50,3,2
M,A,0,0.41889117,20,5,2
M,A,0,0.372347707,0,5,2
M,A,0,0.106776181,30,4,2
M,A,0,0.084873374,20,4,2
M,A,0,0.167008898,30,3,2
M,A,0,0.41889117,50,3,2
M,A,0,0.167008898,50,3,2
M,A,1,0.908966461,20,3,2
M,A,0,0.999315537,20,4,2
F,A,1,0.52019165,20,3,2
M,A,0,0.818617385,50,5,2
M,A,0,0.167008898,50,4,2
M,A,0,0.098562628,50,5,2
F,A,0,0.167008898,40,4,2
M,A,0,0.670773443,0,4,2
F,A,0,0.793976728,0,3,2
M,A,0,0.41889117,40,4,2
M,A,0,0.739219713,0,4,2
M,A,0,0.536618754,30,3,2
M,A,0,0.167008898,40,3,2
M,A,0,0.167008898,20,4,2
M,A,0,0.301163587,0,3,2
M,A,0,0.158795346,30,5,2
M,A,0,0.032854209,0,3,2
M,A,0,0.147843943,50,4,2
M,A,0,0.796714579,20,4,2
M,A,0,0.167008898,50,4,2
M,A,0,0.153319644,0,4,2
F,A,0,0.147843943,50,4,2
F,A,0,0.158795346,10,3,2
M,A,0,0.128678987,50,4,2
M,A,0,0.167008898,40,4,2
M,A,1,0.777549624,20,3,2
M,A,0,0.125941136,40,3,2
M,A,0,0.084873374,10,3,2
M,A,0,0.6954141,50,4,2
M,A,0,0.167008898,20,3,2
M,A,0,0.41615332,30,5,2
F,A,0,0.109514032,20,3,2
M,A,0,0.999315537,40,4,2
M,A,0,0.120465435,50,5,2
F,A,0,0.167008898,50,4,2
F,A,0,0.084873374,20,3,2
M,A,1,0.41889117,10,5,2
M,A,0,0.509240246,0,4,2
F,A,0,0.084873374,40,3,2
M,A,0,0.361396304,20,3,2
M,A,0,0.082135524,50,4,2
F,A,0,0.062970568,0,4,2
M,A,0,0.084873374,30,4,2
M,A,0,0.257357974,0,3,2
M,A,0,0.084873374,30,4,2
F,A,0,0.334017796,10,4,2
F,A,0,0.084873374,30,5,2
F,A,0,0.41889117,40,4,2
M,A,0,0.073921971,40,4,2
F,A,0,0.043805613,40,3,2
M,A,0,0.167008898,50,3,2
F,A,0,0.084873374,10,6,2
M,A,0,0.084873374,20,4,2
M,A,0,0.621492129,50,4,2
M,A,0,0.229979466,30,3,2
M,A,0,0.084873374,50,6,2
M,A,0,0.084873374,20,5,2
M,A,0,0.016427105,20,4,2
M,A,0,0.999315537,10,2,2
M,A,0,0.996577687,0,3,2
M,A,0,0.082135524,50,4,2
M,A,0,0.084873374,20,3,2
M,A,0,0.999315537,50,5,2
F,A,0,0.084873374,30,3,2
M,A,0,0.52019165,30,5,2
M,A,0,0.996577687,50,4,2
M,A,1,0.999315537,50,4,2
M,A,0,0.388774812,40,3,2
M,A,0,0.465434634,0,3,2
M,A,0,0.999315537,10,3,2
M,A,1,0.999315537,10,3,2
M,A,0,0.468172485,30,4,2
M,A,0,0.999315537,50,4,2
M,A,0,0.999315537,10,4,2
M,A,0,0.985626283,50,4,2
M,A,0,0.837782341,40,4,2
M,A,0,0.999315537,0,5,2
M,A,0,0.999315537,50,3,2
M,A,0,0.41615332,50,4,2
M,A,0,0.216290212,10,3,2
M,A,0,0.084873374,20,4,2
M,A,0,0.999315537,40,3,2
F,A,0,0.41615332,40,3,2
M,A,0,0.898015058,30,3,2
M,A,0,0.985626283,50,4,2
M,A,0,0.980150582,50,4,2
F,A,0,1.0,40,4,2
M,A,0,0.914442163,50,3,2
M,A,0,0.446269678,10,3,2
M,A,0,1.0,50,4,2
M,A,0,0.076659822,20,4,2
F,A,0,0.966461328,30,3,2
M,A,0,0.999315537,10,5,2
M,A,0,0.958247776,0,2,2
M,A,0,0.654346338,10,2,2
M,A,0,0.999315537,10,5,2
M,A,0,0.958247776,50,5,2
M,A,1,0.971937029,10,4,2
M,A,1,0.999315537,10,5,2
M,A,0,0.960985626,40,4,2
M,A,0,0.413415469,50,4,2
F,A,0,0.098562628,0,3,2
F,A,0,0.947296372,30,3,2
M,A,0,0.473648186,50,3,2
M,A,0,0.93908282,10,3,2
M,A,1,0.503764545,10,3,2
F,A,1,0.999315537,0,3,2
M,A,0,0.465434634,50,4,2
M,A,1,0.999315537,0,4,2
M,A,0,0.944558522,50,4,2
M,A,0,0.271047228,20,3,2
M,A,0,0.950034223,20,3,2
F,A,0,0.229979466,0,4,2
M,A,0,0.999315537,30,4,2
F,A,0,0.755646817,0,4,2
M,A,0,0.999315537,50,4,2
M,A,0,0.914442163,20,3,2
M,A,0,0.941820671,50,3,2
M,A,0,0.224503765,40,3,2
M,A,0,0.621492129,20,3,2
M,A,0,0.698151951,10,3,2
F,A,0,0.136892539,10,3,2
M,A,0,0.889801506,40,4,2
M,A,0,0.936344969,10,3,2
F,A,0,0.911704312,0,4,2
M,A,1,0.503764545,10,3,2
M,A,1,0.914442163,10,3,2
M,A,0,0.914442163,30,5,2
F,A,0,0.914442163,50,5,2
M,A,0,0.999315537,50,4,2
M,A,0,0.914442163,50,4,2
M,A,1,0.914442163,10,4,2
M,A,0,0.563997262,50,4,2
M,A,0,0.372347707,50,3,2
M,A,0,0.908966461,50,4,2
M,W,0,0.914442163,0,4,2
M,A,0,0.914442163,50,5,2
M,A,1,0.914442163,10,3,2
M,A,0,0.917180014,50,4,2
M,A,0,0.914442163,50,3,2
M,A,0,0.41889117,0,3,2
M,A,0,0.914442163,0,3,2
M,A,0,0.914442163,0,5,2
M,A,0,0.084873374,0,4,2
M,A,0,0.062970568,50,4,2
M,A,0,0.462696783,0,3,2
M,A,0,0.914442163,30,7,2
M,A,0,0.41889117,50,4,2
F,A,0,0.057494867,20,3,2
F,A,0,0.090349076,20,3,2
M,A,1,0.331279945,0,3,2
M,A,0,0.060232717,50,5,2
M,A,0,0.980150582,30,3,2
F,A,0,0.769336071,50,3,2
M,A,0,0.914442163,10,3,2
M,A,0,0.914442163,20,3,2
F,A,0,0.320328542,40,3,2
M,A,0,0.084873374,10,4,2
M,A,0,0.845995893,40,5,2
M,A,0,0.837782341,10,5,2
F,A,0,0.837782341,40,3,2
M,A,0,0.837782341,50,4,2
M,A,0,0.83504449,10,2,2
F,A,0,0.829568789,10,3,2
M,A,0,0.752908967,10,3,2
M,A,0,0.334017796,0,4,2
M,A,0,0.832306639,30,3,2
M,A,0,0.167008898,10,4,2
M,A,0,0.251882272,10,3,2
M,A,0,0.837782341,30,3,2
M,A,0,0.837782341,50,5,2
F,A,0,0.837782341,10,3,2
M,A,0,0.169746749,0,3,2
M,A,0,0.796714579,50,3,2
M,A,0,0.106776181,0,3,2
M,A,0,0.334017796,50,5,2
M,A,0,0.826830938,10,6,2
M,A,1,0.837782341,20,3,2
M,A,0,0.084873374,30,4,2
M,A,0,0.837782341,50,5,2
M,A,1,0.83504449,40,3,2
M,A,0,0.826830938,50,4,2
F,A,0,0.815879535,10,4,2
M,A,0,0.837782341,10,3,2
M,A,0,0.837782341,0,4,2
F,A,0,0.837782341,50,3,2
F,A,0,0.947296372,50,4,2
M,A,0,0.837782341,30,4,2
M,A,0,0.481861739,0,4,2
M,A,0,0.815879535,40,4,2
M,A,0,0.83504449,30,5,2
M,A,0,0.914442163,50,4,2
M,A,0,0.815879535,20,4,2
M,A,1,0.837782341,50,3,2
M,A,1,0.432580424,50,6,2
M,A,0,0.717316906,50,4,2
M,A,1,0.837782341,50,4,2
M,A,0,0.848733744,50,5,2
F,A,0,0.826830938,10,3,2
M,A,0,0.714579055,0,5,2
M,A,1,0.334017796,0,3,2
F,A,0,0.024640657,0,4,2
M,A,0,0.813141684,10,3,2
M,A,0,0.084873374,50,5,2
M,A,0,0.752908967,10,3,2
M,A,1,0.752908967,40,3,2
M,A,0,0.752908967,10,3,2
M,A,0,0.580424367,30,3,2
U,W,0,0.566735113,50,0,2
M,A,0,0.837782341,0,4,2
M,A,0,0.049281314,20,4,2
M,A,0,0.752908967,10,4,2
M,A,0,0.728268309,50,3,2
F,A,0,0.752908967,20,3,2
F,A,1,0.752908967,50,4,2
M,A,0,0.752908967,20,3,2
M,A,0,0.752908967,40,4,2
F,A,0,0.752908967,30,4,2
M,A,0,0.752908967,0,5,2
M,A,0,0.082135524,30,2,2
M,A,0,0.752908967,10,6,2
M,A,0,0.271047228,0,6,2
F,A,0,0.914442163,10,3,2
M,A,0,0.490075291,10,4,2
M,A,0,0.752908967,30,4,2
F,A,0,0.733744011,10,3,2
M,A,0,0.678986995,10,3,2
F,A,0,0.752908967,50,6,2
M,A,0,0.528405202,30,3,2
M,A,1,0.752908967,20,4,2
M,A,0,0.057494867,40,5,2
U,W,0,0.676249144,10,0,3
M,A,1,0.670773443,30,3,2
M,A,0,0.355920602,10,5,2
M,A,0,0.698151951,10,2,2
M,A,0,0.711841205,50,6,2
M,A,0,0.213552361,10,3,2
F,A,0,0.31211499,0,2,2
M,A,0,0.670773443,50,4,2
M,A,0,0.654346338,0,2,2
M,A,0,0.167008898,10,2,2
F,A,0,0.032854209,30,3,2
M,A,0,0.670773443,10,3,2
M,A,0,0.662559891,10,4,2
M,A,0,0.908966461,40,2,2
M,A,1,0.670773443,50,4,2
M,A,0,0.670773443,40,4,2
M,A,0,0.670773443,10,3,2
M,A,1,0.281998631,0,3,2
M,A,0,0.134154689,50,4,2
F,A,0,0.752908967,10,4,2
M,A,0,0.637919233,50,4,2
F,A,1,0.662559891,50,3,2
M,A,1,0.670773443,30,4,2
M,A,0,0.090349076,0,3,2
M,A,0,0.670773443,0,5,2
M,A,0,0.670773443,50,6,2
M,A,0,0.052019165,50,4,2
M,A,1,0.752908967,30,5,2
M,A,0,0.651608487,50,4,2
M,A,1,0.670773443,10,4,2
F,A,0,0.670773443,0,4,2
M,A,0,0.670773443,30,4,2
F,A,0,0.958247776,0,4,2
M,A,0,0.637919233,20,4,2
M,A,0,0.65982204,50,4,2
M,A,0,0.635181383,10,4,2
F,A,0,0.621492129,50,4,2
M,A,0,0.563997262,50,4,2
M,A,0,0.577686516,30,3,2
M,A,0,0.607802875,0,3,2
M,A,0,0.167008898,20,4,2
M,A,0,0.599589322,0,3,2
M,A,1,0.585900068,50,4,2
M,A,0,0.043805613,0,4,2
M,A,0,0.084873374,0,3,2
M,A,0,0.008213552,50,4,2
M,A,0,0.585900068,30,3,2
M,A,0,0.643394935,40,3,2
M,A,0,0.580424367,40,3,2
F,A,0,0.336755647,0,3,2
F,A,0,0.183436003,30,4,2
F,A,0,0.438056126,10,3,2
M,A,0,0.424366872,0,2,2
M,A,1,0.635181383,50,4,2
M,A,1,0.585900068,10,3,2
F,A,1,0.583162218,10,5,2
M,A,0,0.585900068,10,4,2
M,A,0,0.084873374,20,7,2
M,A,0,0.566735113,0,3,2
M,A,0,0.566735113,50,4,2
F,A,0,0.287474333,20,3,2
M,A,1,0.043805613,10,3,2
M,A,0,0.284736482,10,3,2
F,A,0,0.084873374,20,5,2
M,A,0,0.468172485,40,3,2
F,A,1,0.728268309,0,4,2
M,A,0,0.585900068,10,4,2
M,A,1,0.544832307,50,6,2
F,A,0,0.147843943,0,2,2
M,A,0,0.585900068,0,5,2
M,A,0,0.583162218,0,2,2
M,A,0,0.517453799,10,3,2
U,W,0,0.963723477,0,0,2
M,A,0,0.1724846,10,4,2
M,A,0,0.503764545,50,4,2
M,A,0,0.506502396,0,3,2
F,A,0,0.673511294,0,3,2
M,A,0,0.503764545,10,3,2
M,A,0,0.334017796,10,2,2
M,A,0,0.824093087,0,3,2
M,A,1,0.188911704,30,4,2
M,A,0,0.684462697,10,5,2
M,A,0,0.503764545,0,3,2
M,A,0,0.503764545,30,4,2
M,A,0,0.503764545,50,4,2
M,A,0,0.060232717,0,4,2
M,A,0,0.501026694,30,3,2
M,A,0,0.13963039,50,3,2
M,A,0,0.287474333,10,2,2
M,A,2,0.720054757,10,3,2
M,A,0,0.503764545,40,4,2
M,A,0,0.676249144,10,5,2
M,A,0,0.156057495,50,3,2
M,A,0,0.48733744,10,4,2
M,A,0,0.490075291,10,4,2
M,A,0,0.043805613,10,4,2
F,A,0,0.479123888,50,5,2
M,A,1,0.470910335,10,4,2
F,A,0,0.569472964,20,5,2
M,A,0,0.468172485,20,4,2
F,A,0,0.470910335,50,4,2
M,A,0,0.435318275,40,4,2
M,A,0,0.492813142,10,3,2
M,A,0,0.48733744,50,3,2
M,A,0,0.752908967,10,4,2
F,A,0,0.479123888,0,4,2
M,A,0,0.484599589,50,3,2
M,A,0,0.547570157,10,3,2
M,A,0,0.046543463,50,3,2
F,A,0,0.292950034,50,4,2
F,A,0,0.503764545,10,2,2
M,A,1,0.492813142,0,2,2
M,A,0,0.465434634,50,4,2
M,A,0,0.503764545,50,4,2
M,A,1,0.446269678,0,4,2
M,A,0,0.405201917,10,3,2
M,A,0,0.722792608,0,3,2
M,A,0,0.429842574,40,5,2
M,A,0,0.429842574,50,4,2
M,A,0,0.41889117,10,5,2
F,A,0,0.41889117,10,3,2
M,A,0,0.41889117,40,3,2
M,A,0,0.339493498,0,5,2
F,A,0,0.410677618,10,4,2
M,A,0,0.167008898,0,5,2
M,A,0,0.402464066,50,4,2
M,A,0,0.41889117,50,4,2
F,A,0,0.607802875,0,4,2
M,A,0,0.41889117,50,5,2
M,A,0,0.531143053,10,3,2
M,A,0,0.391512663,10,3,2
M,A,0,0.386036961,50,3,2
M,A,0,0.391512663,40,5,2
M,A,0,0.407939767,40,3,2
M,A,0,0.41889117,10,3,2
M,A,1,0.41889117,10,5,2
M,A,1,0.41889117,0,2,2
M,A,1,0.41889117,10,4,2
U,W,0,0.334017796,50,0,2
M,A,0,0.353182752,50,4,2
F,A,0,0.41889117,20,3,2
M,A,0,0.41889117,50,4,2
F,A,0,0.334017796,50,4,2
M,A,0,0.350444901,40,3,2
